Departure Time,Arrival Time,Airline Name,Airline IATA,Flight Number,Full Flight Number,Route IATA
07:50,12:30,China Southern Airlines,CZ,6341,CZ6341,CGQ CAN
18:45,23:15,China Southern Airlines,CZ,6377,CZ6377,CGQ CAN
14:00,18:30,China Southern Airlines,CZ,6851,CZ6851,CGQ CAN
20:30,#00:55,China Southern Airlines,CZ,8238,CZ8238,CGQ CAN
18:45,23:15,KLM,KL,4306,KL4306,CGQ CAN
14:00,18:30,KLM,KL,4393,KL4393,CGQ CAN
02:35,05:40,Air New Zealand,NZ,3382,NZ3382,SIN DEL
09:30,13:00,Vistara,UK,116,UK116,SIN DEL
09:30,13:00,Singapore Airlines,SQ,4906,SQ4906,SIN DEL
16:50,20:10,Singapore Airlines,SQ,406,SQ406,SIN DEL
02:35,05:40,Singapore Airlines,SQ,402,SQ402,SIN DEL
02:35,05:40,ANA,NH,6278,NH6278,SIN DEL
09:30,13:00,Air India,AI,6652,AI6652,SIN DEL
08:35,11:50,Air India,AI,381,AI381,SIN DEL
02:35,05:40,ANA,NH,6278,NH6278,SIN DEL
16:50,20:10,ANA,NH,6286,NH6286,SIN DEL
02:35,05:40,Air New Zealand,NZ,3382,NZ3382,SIN DEL
19:45,22:55,IndiGo,6E,1014,6E1014,SIN DEL
16:50,20:10,Air New Zealand,NZ,3386,NZ3386,SIN DEL
19:45,22:55,Qantas,QF,8764,QF8764,SIN DEL
02:35,05:40,Singapore Airlines,SQ,402,SQ402,SIN DEL
09:30,13:00,Air India,AI,6652,AI6652,SIN DEL
16:50,20:10,Singapore Airlines,SQ,406,SQ406,SIN DEL
23:35,#03:00,Air India,AI,383,AI383,SIN DEL
09:30,13:00,Singapore Airlines,SQ,4906,SQ4906,SIN DEL
09:30,13:00,Vistara,UK,116,UK116,SIN DEL
08:35,11:50,Air India,AI,381,AI381,SIN DEL
07:20,08:35,Tibet Airlines,TV,3301,TV3301,YNT PEK
12:45,14:00,China Express Air,G5,8417,G58417,YNT PEK
10:00,11:25,Air New Zealand,NZ,3930,NZ3930,YNT PEK
15:35,16:55,Air New Zealand,NZ,3932,NZ3932,YNT PEK
08:30,09:50,Air New Zealand,NZ,3943,NZ3943,YNT PEK
10:00,11:25,Shandong Airlines,SC,5070,SC5070,YNT PEK
08:30,09:50,Shandong Airlines,SC,5216,SC5216,YNT PEK
07:20,08:35,Shandong Airlines,SC,7601,SC7601,YNT PEK
12:45,14:00,Shandong Airlines,SC,7605,SC7605,YNT PEK
10:00,11:25,Air China LTD,CA,1546,CA1546,YNT PEK
12:45,14:00,Tibet Airlines,TV,3303,TV3303,YNT PEK
10:00,11:25,United Airlines,UA,7612,UA7612,YNT PEK
10:00,11:25,Shenzhen Airlines,ZH,1546,ZH1546,YNT PEK
15:35,16:55,Shenzhen Airlines,ZH,1560,ZH1560,YNT PEK
08:30,09:50,Shenzhen Airlines,ZH,1586,ZH1586,YNT PEK
07:20,08:35,Shenzhen Airlines,ZH,2783,ZH2783,YNT PEK
12:45,14:00,Shenzhen Airlines,ZH,2785,ZH2785,YNT PEK
07:20,08:35,China Express Air,G5,8413,G58413,YNT PEK
07:20,08:35,Air China LTD,CA,4905,CA4905,YNT PEK
15:35,16:55,Air China LTD,CA,1560,CA1560,YNT PEK
12:45,14:00,Air China LTD,CA,4909,CA4909,YNT PEK
08:30,09:50,Air China LTD,CA,1586,CA1586,YNT PEK
20:15,21:30,Air China LTD,CA,4683,CA4683,YNT PEK
20:45,21:55,Shenzhen Airlines,ZH,3041,ZH3041,YNT PEK
19:30,20:45,Tibet Airlines,TV,3305,TV3305,YNT PEK
20:15,21:30,Tibet Airlines,TV,3307,TV3307,YNT PEK
20:45,21:55,Tibet Airlines,TV,3527,TV3527,YNT PEK
10:00,11:25,United Airlines,UA,7612,UA7612,YNT PEK
23:05,#00:25,Air China LTD,CA,1594,CA1594,YNT PEK
10:00,11:25,Shenzhen Airlines,ZH,1546,ZH1546,YNT PEK
15:35,16:55,Shenzhen Airlines,ZH,1560,ZH1560,YNT PEK
08:30,09:50,Air China LTD,CA,1586,CA1586,YNT PEK
08:30,09:50,Shenzhen Airlines,ZH,1586,ZH1586,YNT PEK
23:05,#00:25,Shenzhen Airlines,ZH,1594,ZH1594,YNT PEK
07:20,08:35,Shenzhen Airlines,ZH,2783,ZH2783,YNT PEK
15:35,16:55,Air China LTD,CA,1560,CA1560,YNT PEK
12:45,14:00,Shenzhen Airlines,ZH,2785,ZH2785,YNT PEK
10:00,11:25,Air China LTD,CA,1546,CA1546,YNT PEK
19:30,20:45,Shenzhen Airlines,ZH,2787,ZH2787,YNT PEK
20:15,21:30,Shenzhen Airlines,ZH,2789,ZH2789,YNT PEK
12:45,14:00,China Express Air,G5,8417,G58417,YNT PEK
08:30,09:50,Shandong Airlines,SC,5216,SC5216,YNT PEK
19:30,20:45,China Express Air,G5,8419,G58419,YNT PEK
10:00,11:25,Air New Zealand,NZ,3930,NZ3930,YNT PEK
07:20,08:35,China Express Air,G5,8413,G58413,YNT PEK
15:35,16:55,Air New Zealand,NZ,3932,NZ3932,YNT PEK
20:15,21:30,China Express Air,G5,6589,G56589,YNT PEK
08:30,09:50,Air New Zealand,NZ,3943,NZ3943,YNT PEK
19:30,20:45,Air China LTD,CA,4911,CA4911,YNT PEK
23:05,#00:25,Air New Zealand,NZ,3945,NZ3945,YNT PEK
10:00,11:25,Shandong Airlines,SC,5070,SC5070,YNT PEK
23:05,#00:25,Shandong Airlines,SC,5172,SC5172,YNT PEK
12:45,14:00,Tibet Airlines,TV,3303,TV3303,YNT PEK
12:45,14:00,Air China LTD,CA,4909,CA4909,YNT PEK
07:20,08:35,Shandong Airlines,SC,7601,SC7601,YNT PEK
12:45,14:00,Shandong Airlines,SC,7605,SC7605,YNT PEK
07:20,08:35,Air China LTD,CA,4905,CA4905,YNT PEK
19:30,20:45,Shandong Airlines,SC,7607,SC7607,YNT PEK
20:15,21:30,Shandong Airlines,SC,7609,SC7609,YNT PEK
20:45,21:55,Shandong Airlines,SC,7953,SC7953,YNT PEK
07:20,08:35,Tibet Airlines,TV,3301,TV3301,YNT PEK
20:45,21:55,Air China LTD,CA,4887,CA4887,YNT PEK
13:10,14:55,Air China LTD,CA,1913,CA1913,PEK CGO
13:10,14:55,Air New Zealand,NZ,3988,NZ3988,PEK CGO
13:10,14:55,Shenzhen Airlines,ZH,1913,ZH1913,PEK CGO
13:10,14:55,Air China LTD,CA,1913,CA1913,PEK CGO
21:05,22:50,Air China LTD,CA,1915,CA1915,PEK CGO
13:10,14:55,Air New Zealand,NZ,3988,NZ3988,PEK CGO
21:05,22:50,Air New Zealand,NZ,3990,NZ3990,PEK CGO
21:05,22:50,United Airlines,UA,7515,UA7515,PEK CGO
13:10,14:55,Shenzhen Airlines,ZH,1913,ZH1913,PEK CGO
21:05,22:50,Shenzhen Airlines,ZH,1915,ZH1915,PEK CGO
15:40,18:45,Jetstar Asia,3K,594,3K594,PNH SIN
09:25,12:30,Singapore Airlines,SQ,153,SQ153,PNH SIN
15:40,18:45,Qantas,QF,5164,QF5164,PNH SIN
14:05,17:10,Air New Zealand,NZ,3481,NZ3481,PNH SIN
14:05,17:10,Singapore Airlines,SQ,155,SQ155,PNH SIN
09:25,12:30,Air New Zealand,NZ,3479,NZ3479,PNH SIN
14:05,17:10,ANA,NH,6289,NH6289,PNH SIN
14:05,17:10,Vistara,UK,8155,UK8155,PNH SIN
15:40,18:45,SriLankan Airlines,UL,3276,UL3276,PNH SIN
15:40,18:45,KLM,KL,4855,KL4855,PNH SIN
09:25,12:30,Virgin Australia,VA,5473,VA5473,PNH SIN
15:40,18:45,Emirates,EK,7748,EK7748,PNH SIN
15:40,18:45,Finnair,AY,6404,AY6404,PNH SIN
15:40,18:45,Air France,AF,9593,AF9593,PNH SIN
14:05,17:10,Virgin Australia,VA,5475,VA5475,PNH SIN
09:25,12:30,Virgin Australia,VA,5473,VA5473,PNH SIN
21:30,#00:30,SriLankan Airlines,UL,3298,UL3298,PNH SIN
14:05,17:10,Virgin Australia,VA,5475,VA5475,PNH SIN
14:05,17:10,Vistara,UK,8155,UK8155,PNH SIN
18:40,21:40,Singapore Airlines,SQ,157,SQ157,PNH SIN
14:05,17:10,Singapore Airlines,SQ,155,SQ155,PNH SIN
21:30,#00:30,Jetstar Asia,3K,592,3K592,PNH SIN
18:40,21:40,Virgin Australia,VA,5477,VA5477,PNH SIN
09:25,12:30,Singapore Airlines,SQ,153,SQ153,PNH SIN
21:30,#00:30,Qantas,QF,5162,QF5162,PNH SIN
14:05,17:10,Air New Zealand,NZ,3481,NZ3481,PNH SIN
09:25,12:30,Air New Zealand,NZ,3479,NZ3479,PNH SIN
18:40,21:40,Air New Zealand,NZ,3443,NZ3443,PNH SIN
14:05,17:10,ANA,NH,6289,NH6289,PNH SIN
18:40,21:40,SWISS,LX,9079,LX9079,PNH SIN
18:40,21:40,Lufthansa,LH,9757,LH9757,PNH SIN
21:30,#00:30,KLM,KL,4869,KL4869,PNH SIN
21:30,#00:30,Emirates,EK,7762,EK7762,PNH SIN
20:50,23:50,Emirates,EK,349,EK349,PNH SIN
21:30,#00:30,Air France,AF,9592,AF9592,PNH SIN
18:40,21:40,Air Canada,AC,5869,AC5869,PNH SIN
10:05,11:55,Singapore Airlines,SQ,432,SQ432,SIN MLE
10:05,11:55,United Airlines,UA,7698,UA7698,SIN MLE
10:05,11:55,Singapore Airlines,SQ,432,SQ432,SIN MLE
20:45,22:10,Singapore Airlines,SQ,438,SQ438,SIN MLE
20:45,22:10,United Airlines,UA,7696,UA7696,SIN MLE
10:05,11:55,United Airlines,UA,7698,UA7698,SIN MLE
13:05,21:00,Singapore Airlines,SQ,431,SQ431,MLE SIN
13:05,21:00,United Airlines,UA,7697,UA7697,MLE SIN
13:05,21:00,Singapore Airlines,SQ,431,SQ431,MLE SIN
23:25,#07:05,Singapore Airlines,SQ,437,SQ437,MLE SIN
23:25,#07:05,United Airlines,UA,7695,UA7695,MLE SIN
13:05,21:00,United Airlines,UA,7697,UA7697,MLE SIN
08:00,15:35,Asiana Airlines,OZ,6790,OZ6790,SIN ICN
10:50,18:35,WestJet,WS,6066,WS6066,SIN ICN
02:25,09:50,Virgin Australia,VA,5682,VA5682,SIN ICN
00:10,07:45,Virgin Australia,VA,5678,VA5678,SIN ICN
08:00,15:35,Virgin Australia,VA,5670,VA5670,SIN ICN
00:10,07:45,Vistara,UK,8608,UK8608,SIN ICN
02:15,09:55,T'Way Air,TW,172,TW172,SIN ICN
02:25,09:50,Singapore Airlines,SQ,612,SQ612,SIN ICN
00:10,07:45,Singapore Airlines,SQ,608,SQ608,SIN ICN
14:45,22:20,Singapore Airlines,SQ,606,SQ606,SIN ICN
08:00,15:35,Singapore Airlines,SQ,600,SQ600,SIN ICN
00:10,07:45,Asiana Airlines,OZ,6782,OZ6782,SIN ICN
02:25,09:50,Asiana Airlines,OZ,6726,OZ6726,SIN ICN
10:50,18:35,Miat - Mongolian Airlines,OM,6234,OM6234,SIN ICN
01:10,08:45,Miat - Mongolian Airlines,OM,6232,OM6232,SIN ICN
10:50,18:35,Korean Air,KE,648,KE648,SIN ICN
10:50,18:35,Delta Air Lines,DL,7824,DL7824,SIN ICN
02:15,09:55,,H1,5853,H15853,SIN ICN
01:10,08:45,Delta Air Lines,DL,7822,DL7822,SIN ICN
01:10,08:45,Korean Air,KE,646,KE646,SIN ICN
08:00,15:35,Air Canada,AC,6305,AC6305,SIN ICN
02:25,09:50,Virgin Australia,VA,5682,VA5682,SIN ICN
22:30,#06:00,Delta Air Lines,DL,7820,DL7820,SIN ICN
00:10,07:45,Virgin Australia,VA,5678,VA5678,SIN ICN
14:45,22:20,Virgin Australia,VA,5676,VA5676,SIN ICN
01:10,08:45,Delta Air Lines,DL,7822,DL7822,SIN ICN
08:00,15:35,Virgin Australia,VA,5670,VA5670,SIN ICN
22:30,#06:00,SriLankan Airlines,UL,3816,UL3816,SIN ICN
10:50,18:35,WestJet,WS,6066,WS6066,SIN ICN
00:10,07:45,Vistara,UK,8608,UK8608,SIN ICN
14:45,22:20,Vistara,UK,8606,UK8606,SIN ICN
01:10,08:45,Miat - Mongolian Airlines,OM,6232,OM6232,SIN ICN
10:50,18:35,Delta Air Lines,DL,7824,DL7824,SIN ICN
02:15,09:55,T'Way Air,TW,172,TW172,SIN ICN
08:00,15:35,Air Canada,AC,6305,AC6305,SIN ICN
02:25,09:50,Singapore Airlines,SQ,612,SQ612,SIN ICN
02:15,09:55,,H1,5853,H15853,SIN ICN
00:10,07:45,Singapore Airlines,SQ,608,SQ608,SIN ICN
14:45,22:20,Singapore Airlines,SQ,606,SQ606,SIN ICN
22:30,#06:00,Korean Air,KE,644,KE644,SIN ICN
08:00,15:35,Singapore Airlines,SQ,600,SQ600,SIN ICN
22:50,#06:40,Singapore Airlines,SQ,5752,SQ5752,SIN ICN
22:50,#06:40,Asiana Airlines,OZ,752,OZ752,SIN ICN
23:00,#06:50,Atlas Air,5Y,980,5Y980,SIN ICN
08:00,15:35,Asiana Airlines,OZ,6790,OZ6790,SIN ICN
14:45,22:20,Asiana Airlines,OZ,6784,OZ6784,SIN ICN
01:10,08:45,Korean Air,KE,646,KE646,SIN ICN
00:10,07:45,Asiana Airlines,OZ,6782,OZ6782,SIN ICN
02:25,09:50,Asiana Airlines,OZ,6726,OZ6726,SIN ICN
10:50,18:35,Korean Air,KE,648,KE648,SIN ICN
10:50,18:35,Miat - Mongolian Airlines,OM,6234,OM6234,SIN ICN
11:10,16:40,Vistara,UK,8611,UK8611,ICN SIN
09:00,14:20,Singapore Airlines,SQ,607,SQ607,ICN SIN
16:45,22:00,Singapore Airlines,SQ,601,SQ601,ICN SIN
16:10,21:30,Singapore Airlines,SQ,5751,SQ5751,ICN SIN
11:10,16:40,Singapore Airlines,SQ,611,SQ611,ICN SIN
16:10,21:30,Asiana Airlines,OZ,751,OZ751,ICN SIN
19:00,#00:45,T'Way Air,TW,171,TW171,ICN SIN
16:45,22:00,Asiana Airlines,OZ,6789,OZ6789,ICN SIN
09:00,14:20,Asiana Airlines,OZ,6781,OZ6781,ICN SIN
09:00,14:20,Vistara,UK,8607,UK8607,ICN SIN
11:10,16:40,Asiana Airlines,OZ,6725,OZ6725,ICN SIN
18:40,23:40,Miat - Mongolian Airlines,OM,6231,OM6231,ICN SIN
18:40,23:40,Korean Air,KE,645,KE645,ICN SIN
14:45,19:55,Delta Air Lines,DL,7819,DL7819,ICN SIN
11:10,16:40,Virgin Australia,VA,5681,VA5681,ICN SIN
18:40,23:40,Delta Air Lines,DL,7821,DL7821,ICN SIN
14:45,19:55,Korean Air,KE,643,KE643,ICN SIN
16:45,22:00,Virgin Australia,VA,5671,VA5671,ICN SIN
19:00,#00:45,,H1,5852,H15852,ICN SIN
09:00,14:20,Virgin Australia,VA,5677,VA5677,ICN SIN
23:50,#05:10,Vistara,UK,8605,UK8605,ICN SIN
23:30,#05:00,WestJet,WS,6065,WS6065,ICN SIN
11:10,16:40,Singapore Airlines,SQ,611,SQ611,ICN SIN
19:00,#00:45,T'Way Air,TW,171,TW171,ICN SIN
11:10,16:40,Virgin Australia,VA,5681,VA5681,ICN SIN
09:00,14:20,Vistara,UK,8607,UK8607,ICN SIN
09:00,14:20,Virgin Australia,VA,5677,VA5677,ICN SIN
23:50,#05:10,Virgin Australia,VA,5675,VA5675,ICN SIN
11:10,16:40,Vistara,UK,8611,UK8611,ICN SIN
17:05,22:45,Polar Air Cargo,PO,989,PO989,ICN SIN
23:30,#05:00,SriLankan Airlines,UL,3815,UL3815,ICN SIN
16:45,22:00,Virgin Australia,VA,5671,VA5671,ICN SIN
05:30,10:35,Asiana Airlines,OZ,3936,OZ3936,ICN SIN
14:45,19:55,Delta Air Lines,DL,7819,DL7819,ICN SIN
18:40,23:40,Delta Air Lines,DL,7821,DL7821,ICN SIN
23:30,#05:00,Delta Air Lines,DL,7823,DL7823,ICN SIN
19:00,#00:45,,H1,5852,H15852,ICN SIN
14:45,19:55,Korean Air,KE,643,KE643,ICN SIN
18:40,23:40,Korean Air,KE,645,KE645,ICN SIN
23:30,#05:00,Korean Air,KE,647,KE647,ICN SIN
18:40,23:40,Miat - Mongolian Airlines,OM,6231,OM6231,ICN SIN
10:05,15:35,Asiana Airlines,OZ,385,OZ385,ICN SIN
09:00,14:20,Singapore Airlines,SQ,607,SQ607,ICN SIN
11:10,16:40,Asiana Airlines,OZ,6725,OZ6725,ICN SIN
09:00,14:20,Asiana Airlines,OZ,6781,OZ6781,ICN SIN
23:50,#05:10,Asiana Airlines,OZ,6783,OZ6783,ICN SIN
16:45,22:00,Asiana Airlines,OZ,6789,OZ6789,ICN SIN
16:10,21:30,Asiana Airlines,OZ,751,OZ751,ICN SIN
23:50,#05:10,Air Canada,AC,6306,AC6306,ICN SIN
16:10,21:30,Singapore Airlines,SQ,5751,SQ5751,ICN SIN
16:45,22:00,Singapore Airlines,SQ,601,SQ601,ICN SIN
23:50,#05:10,Singapore Airlines,SQ,605,SQ605,ICN SIN
09:15,09:40,Air India,AI,7204,AI7204,SIN SFO
09:15,09:40,Singapore Airlines,SQ,32,SQ32,SIN SFO
08:45,09:15,United Airlines,UA,2,UA2,SIN SFO
09:15,09:40,Vistara,UK,8032,UK8032,SIN SFO
09:15,09:40,Air India,AI,7204,AI7204,SIN SFO
09:15,09:40,Singapore Airlines,SQ,32,SQ32,SIN SFO
19:50,20:15,Singapore Airlines,SQ,34,SQ34,SIN SFO
08:45,09:15,United Airlines,UA,2,UA2,SIN SFO
21:00,21:20,United Airlines,UA,28,UA28,SIN SFO
09:15,09:40,Vistara,UK,8032,UK8032,SIN SFO
19:50,20:15,Vistara,UK,8034,UK8034,SIN SFO
00:16,06:31,American Airlines,AA,2113,AA2113,SFO ORD
09:10,15:34,United Airlines,UA,1142,UA1142,SFO ORD
22:40,#04:54,Air New Zealand,NZ,9307,NZ9307,SFO ORD
09:55,16:15,Singapore Airlines,SQ,1356,SQ1356,SFO ORD
09:10,15:34,Brussels Airlines,SN,8820,SN8820,SFO ORD
00:16,06:31,Royal Jordanian,RJ,7670,RJ7670,SFO ORD
06:00,12:15,Royal Jordanian,RJ,7402,RJ7402,SFO ORD
08:00,14:15,Royal Jordanian,RJ,7085,RJ7085,SFO ORD
09:55,16:15,Qatar Airways,QR,2963,QR2963,SFO ORD
08:00,14:15,Qatar Airways,QR,2910,QR2910,SFO ORD
08:00,14:15,Qantas,QF,4438,QF4438,SFO ORD
00:16,06:31,Qantas,QF,3325,QF3325,SFO ORD
13:16,19:33,Qantas,QF,3282,QF3282,SFO ORD
06:00,12:15,Qantas,QF,3191,QF3191,SFO ORD
22:40,#04:54,Asiana Airlines,OZ,6303,OZ6303,SFO ORD
08:30,14:55,Austrian,OS,7718,OS7718,SFO ORD
09:10,15:34,Air New Zealand,NZ,9311,NZ9311,SFO ORD
16:50,23:05,Air New Zealand,NZ,9310,NZ9310,SFO ORD
06:20,12:44,Air New Zealand,NZ,9309,NZ9309,SFO ORD
18:25,#00:40,Virgin Australia,VA,8106,VA8106,SFO ORD
06:20,12:44,Virgin Australia,VA,8097,VA8097,SFO ORD
00:16,06:31,American Airlines,AA,2113,AA2113,SFO ORD
22:40,#04:54,Virgin Australia,VA,8105,VA8105,SFO ORD
09:10,15:34,Virgin Australia,VA,8104,VA8104,SFO ORD
14:35,20:50,Virgin Australia,VA,8103,VA8103,SFO ORD
13:05,19:28,Virgin Australia,VA,8102,VA8102,SFO ORD
16:50,23:05,Virgin Australia,VA,8100,VA8100,SFO ORD
10:46,17:10,Virgin Australia,VA,8099,VA8099,SFO ORD
08:30,14:55,Virgin Australia,VA,8098,VA8098,SFO ORD
18:25,#00:40,United Airlines,UA,1896,UA1896,SFO ORD
22:40,#04:54,United Airlines,UA,775,UA775,SFO ORD
23:30,#05:38,United Airlines,UA,476,UA476,SFO ORD
16:50,23:05,United Airlines,UA,468,UA468,SFO ORD
06:20,12:44,United Airlines,UA,2635,UA2635,SFO ORD
14:35,20:50,United Airlines,UA,2386,UA2386,SFO ORD
13:05,19:28,United Airlines,UA,2166,UA2166,SFO ORD
08:30,14:55,United Airlines,UA,2145,UA2145,SFO ORD
10:46,17:10,United Airlines,UA,1998,UA1998,SFO ORD
18:25,#00:40,Air Canada,AC,5166,AC5166,SFO ORD
00:16,06:31,China Southern Airlines,CZ,1634,CZ1634,SFO ORD
06:00,12:15,British Airways,BA,5769,BA5769,SFO ORD
00:16,06:31,British Airways,BA,5613,BA5613,SFO ORD
13:16,19:33,British Airways,BA,5612,BA5612,SFO ORD
08:00,14:15,British Airways,BA,5610,BA5610,SFO ORD
09:55,16:15,Alaska Airlines,AS,598,AS598,SFO ORD
06:20,12:44,Air Canada,AC,5366,AC5366,SFO ORD
16:50,23:05,Air Canada,AC,5332,AC5332,SFO ORD
13:05,19:28,Air Canada,AC,5196,AC5196,SFO ORD
08:00,14:15,Aer Lingus,EI,7102,EI7102,SFO ORD
22:40,#04:54,Air Canada,AC,4372,AC4372,SFO ORD
10:46,17:10,Air Canada,AC,4065,AC4065,SFO ORD
08:30,14:55,Air Canada,AC,4060,AC4060,SFO ORD
14:35,20:50,Air Canada,AC,3601,AC3601,SFO ORD
09:10,15:34,Air Canada,AC,3270,AC3270,SFO ORD
13:16,19:33,American Airlines,AA,2977,AA2977,SFO ORD
08:00,14:15,American Airlines,AA,2632,AA2632,SFO ORD
06:00,12:15,American Airlines,AA,2614,AA2614,SFO ORD
06:00,12:15,Iberia,IB,4876,IB4876,SFO ORD
14:35,20:50,Air New Zealand,NZ,9305,NZ9305,SFO ORD
18:25,#00:40,Air New Zealand,NZ,9304,NZ9304,SFO ORD
13:05,19:28,Air New Zealand,NZ,9302,NZ9302,SFO ORD
10:46,17:10,Air New Zealand,NZ,9301,NZ9301,SFO ORD
13:05,19:28,ANA,NH,7242,NH7242,SFO ORD
14:35,20:50,Lufthansa,LH,7871,LH7871,SFO ORD
08:30,14:55,Lufthansa,LH,7785,LH7785,SFO ORD
13:16,19:33,Jet Linx Aviation,JL,7548,JL7548,SFO ORD
08:30,14:55,Air New Zealand,NZ,9306,NZ9306,SFO ORD
08:00,14:15,Iberia,IB,4047,IB4047,SFO ORD
13:16,19:33,Gulf Air,GF,6780,GF6780,SFO ORD
08:00,14:15,Gulf Air,GF,6456,GF6456,SFO ORD
10:46,17:10,Emirates,EK,6374,EK6374,SFO ORD
16:50,23:05,Emirates,EK,6373,EK6373,SFO ORD
00:16,06:31,Aer Lingus,EI,7358,EI7358,SFO ORD
13:16,19:33,Aer Lingus,EI,7156,EI7156,SFO ORD
06:00,12:15,Aer Lingus,EI,7154,EI7154,SFO ORD
13:15,15:25,Sichuan Airlines,3U,2156,3U2156,CGO XMN
16:55,19:05,Xiamen Airlines,MF,3453,MF3453,CGO XMN
13:15,15:25,Juneyao Airlines,HO,7078,HO7078,CGO XMN
13:15,15:25,Xiamen Airlines,MF,8214,MF8214,CGO XMN
12:55,15:00,Air Guilin,GT,1049,GT1049,CGO XMN
16:55,19:05,China Eastern Airlines,MU,5182,MU5182,CGO XMN
13:15,15:25,Loong Air,GJ,3356,GJ3356,CGO XMN
13:15,15:25,Hebei Airlines,NS,8214,NS8214,CGO XMN
13:15,15:25,China Express Air,G5,9274,G59274,CGO XMN
06:30,08:45,West Air (China),PN,6361,PN6361,CGO XMN
17:20,19:35,China Southern Airlines,CZ,5709,CZ5709,CGO XMN
13:15,15:25,China Southern Airlines,CZ,4156,CZ4156,CGO XMN
06:30,08:45,West Air (China),PN,6361,PN6361,CGO XMN
19:40,22:05,West Air (China),PN,6233,PN6233,CGO XMN
10:15,12:20,Hebei Airlines,NS,8220,NS8220,CGO XMN
22:10,#00:40,Shandong Airlines,SC,2272,SC2272,CGO XMN
20:50,23:05,Shandong Airlines,SC,2274,SC2274,CGO XMN
13:15,15:25,Hebei Airlines,NS,8214,NS8214,CGO XMN
22:10,#00:40,Tibet Airlines,TV,3112,TV3112,CGO XMN
16:55,19:05,China Eastern Airlines,MU,5182,MU5182,CGO XMN
10:15,12:20,Xiamen Airlines,MF,8224,MF8224,CGO XMN
20:50,23:05,Tibet Airlines,TV,3114,TV3114,CGO XMN
22:10,#00:40,Shenzhen Airlines,ZH,2604,ZH2604,CGO XMN
13:15,15:25,Sichuan Airlines,3U,2156,3U2156,CGO XMN
13:15,15:25,Xiamen Airlines,MF,8214,MF8214,CGO XMN
20:50,23:05,Shenzhen Airlines,ZH,2606,ZH2606,CGO XMN
13:15,15:25,China Express Air,G5,9274,G59274,CGO XMN
10:15,12:20,Sichuan Airlines,3U,2162,3U2162,CGO XMN
22:10,#00:40,Air China LTD,CA,4718,CA4718,CGO XMN
20:50,23:05,Air China LTD,CA,8720,CA8720,CGO XMN
13:15,15:25,China Southern Airlines,CZ,4156,CZ4156,CGO XMN
10:15,12:20,China Southern Airlines,CZ,4162,CZ4162,CGO XMN
17:20,19:35,China Southern Airlines,CZ,5709,CZ5709,CGO XMN
20:40,22:55,Fuzhou Airlines,FU,6726,FU6726,CGO XMN
22:10,#00:40,China Express Air,G5,6456,G56456,CGO XMN
20:50,23:05,China Express Air,G5,6706,G56706,CGO XMN
16:55,19:05,Xiamen Airlines,MF,3453,MF3453,CGO XMN
10:15,12:20,China Express Air,G5,9280,G59280,CGO XMN
13:15,15:25,Loong Air,GJ,3356,GJ3356,CGO XMN
10:15,12:20,Loong Air,GJ,3362,GJ3362,CGO XMN
20:35,22:45,Loong Air,GJ,3966,GJ3966,CGO XMN
12:55,15:00,Air Guilin,GT,1049,GT1049,CGO XMN
13:15,15:25,Juneyao Airlines,HO,7078,HO7078,CGO XMN
10:15,12:20,Juneyao Airlines,HO,7082,HO7082,CGO XMN
20:35,22:45,Hainan Airlines,HU,7430,HU7430,CGO XMN
12:15,14:00,Cathay Pacific,CX,973,CX973,XMN HKG
02:35,03:55,Cathay Pacific,CX,3239,CX3239,XMN HKG
12:15,14:00,Cathay Pacific,CX,973,CX973,XMN HKG
20:25,22:10,Cathay Pacific,CX,979,CX979,XMN HKG
08:00,11:00,United Airlines,UA,3829,UA3829,XMN HKG
09:35,13:55,,A1,2915,A12915,HAN SIN
09:35,13:55,FlexFlight,W2,4915,W24915,HAN SIN
07:35,11:55,Vietnam Airlines,VN,661,VN661,HAN SIN
09:35,13:55,VietJet Air,VJ,915,VJ915,HAN SIN
12:35,17:05,Virgin Australia,VA,5491,VA5491,HAN SIN
12:35,17:05,Vistara,UK,8191,UK8191,HAN SIN
13:35,18:05,Scoot,TR,301,TR301,HAN SIN
12:35,17:05,Turkish Airlines,TK,9341,TK9341,HAN SIN
13:35,18:05,Singapore Airlines,SQ,8553,SQ8553,HAN SIN
12:35,17:05,Singapore Airlines,SQ,191,SQ191,HAN SIN
12:35,17:05,Air New Zealand,NZ,3459,NZ3459,HAN SIN
12:35,17:05,SWISS,LX,9087,LX9087,HAN SIN
12:35,17:05,Lufthansa,LH,7205,LH7205,HAN SIN
12:35,17:05,Ethiopian Airlines,ET,1335,ET1335,HAN SIN
07:35,11:55,Cambodia Angkor Air,K6,3661,K63661,HAN SIN
09:35,13:55,,H1,4115,H14115,HAN SIN
07:35,11:55,Garuda Indonesia,GA,9607,GA9607,HAN SIN
09:35,13:55,,A1,2915,A12915,HAN SIN
12:35,17:05,SWISS,LX,9087,LX9087,HAN SIN
09:35,13:55,FlexFlight,W2,4915,W24915,HAN SIN
12:35,17:05,Ethiopian Airlines,ET,1335,ET1335,HAN SIN
07:35,11:55,Vietnam Airlines,VN,661,VN661,HAN SIN
15:22,19:42,VietJet Air,VJ,915,VJ915,HAN SIN
18:30,23:00,Virgin Australia,VA,5497,VA5497,HAN SIN
07:35,11:55,Garuda Indonesia,GA,9607,GA9607,HAN SIN
